rowname	logFC	logCPM	F	PValue	FDR
FBgn0035035	-0.10516173434972237	5.113254742798969	1.0672334903958807	0.3286635720871476	0.6238463152823878
FBgn0045064	0.09868993636061643	5.94205745434959	1.0667054048540114	0.3287768384522204	0.6239117622101925
FBgn0034938	-0.16159493775382475	4.199890889648119	1.066117359857031	0.328903033185187	0.6240017057483219
FBgn0030512	-0.08935811999883327	6.7119025796440726	1.0648662944142189	0.3291717509747021	0.6243619391541714
FBgn0003751	0.29315644705083943	1.0073123997748357	1.0619373211236334	0.32980214090869003	0.6254078433563018
FBgn0033936	0.42033956225495583	0.35130773598989234	1.061324009114716	0.3299343676464833	0.6255087999503235
FBgn0032726	-0.3629964190715747	1.538645922814546	1.0604445924453292	0.330124102149674	0.625718708693937
FBgn0036212	0.38240070235901047	0.8957646361984877	1.0598908069245083	0.33024366454309084	0.6257955442729688
FBgn0036624	0.1098388093597957	5.871496729916445	1.0594303865933477	0.33034311821969076	0.6258045881523182
FBgn0053461	0.2548465623749725	1.732157046309767	1.0590136264831527	0.33043317928121874	0.6258045881523182
FBgn0030884	-0.3061425245415031	2.7364679661384437	1.0587715220636482	0.3304855142887984	0.6258045881523182
FBgn0033883	-0.12461019830563741	4.4750180505805055	1.057200029349945	0.33082551811553185	0.6262986559782205
FBgn0031832	0.12006203388493877	4.357559610742145	1.0561721573087435	0.33104818620071824	0.6265355478693916
FBgn0035988	-0.37902345264954884	0.3920752814522093	1.0556922832222488	0.33115221748354184	0.6265355478693916
FBgn0259704	-0.14335359197328607	4.4248210982142755	1.0555272595016514	0.3311880039627823	0.6265355478693916
FBgn0050295	0.12320098358578029	4.059941404604356	1.054346348853962	0.3314442596295931	0.6268705736820511
FBgn0038472	0.11068382795459039	4.213535380621743	1.053980164555808	0.3315237807458528	0.626871255904109
FBgn0010222	-0.22233657948661328	5.45095756524659	1.0526868174641804	0.33180487248684043	0.6272529647060145
FBgn0053542	0.2181484205477085	1.9726119267692888	1.0523227271362128	0.33188406643745433	0.6272529647060145
FBgn0039098	0.343317417540407	4.646777495972197	1.0513059564469343	0.33210537465713597	0.6274034696468216
FBgn0038853	-0.09207494873408802	7.343489796610258	1.0509125686543508	0.33219105739067994	0.6274034696468216
FBgn0003353	0.17541026670978738	3.342757379068449	1.0508651739079644	0.33220138252672343	0.6274034696468216
FBgn0026361	-0.12730666309752664	4.546820446869424	1.049059804902832	0.3325950443490801	0.6279971760134395
FBgn0050323	0.2318814980017641	3.7751178399424536	1.048394192231252	0.33274035633946347	0.6281217835166177
FBgn0037998	-0.10208735660243215	5.9156042099966974	1.0479776552953821	0.3328313397825079	0.6281437987935367
FBgn0039863	0.1138873515812073	7.52044484516826	1.0472238388865531	0.3329960885483139	0.628235848464723
FBgn0085226	0.1913753120441488	5.182754801777064	1.0467654828814317	0.333096322800135	0.628235848464723
FBgn0030802	0.1591948943839321	4.313665621109399	1.0466658719932795	0.3331181118453557	0.628235848464723
FBgn0034005	0.1845297943648204	4.277464811218418	1.0459500442172929	0.33327475545086566	0.6283536847600832
FBgn0039633	-0.16508511284266897	7.944945661607429	1.0453401377026168	0.3334083068013912	0.6283536847600832
FBgn0261285	0.18337891697114905	5.128135513168519	1.0452049127794074	0.3334379277978165	0.6283536847600832
FBgn0030145	-0.24552258962728382	5.232764403551543	1.04493079968853	0.3334979842210671	0.6283536847600832
FBgn0039869	0.17868610070579685	7.071897225877891	1.0428963371075788	0.33394422474815527	0.6289812680420428
FBgn0037892	-0.14358764794445752	4.102280253657913	1.042688203195128	0.3339899270257343	0.6289812680420428
FBgn0032691	0.14314847771848513	5.09136276158467	1.0419489505540227	0.3341523281306592	0.6291374908384904
FBgn0010575	-0.18467160149065592	8.21104423006983	1.0409037323189179	0.33438214504124864	0.629297734597826
FBgn0030554	-0.16506587816252177	4.532532165328231	1.0408390640829146	0.33439637166152947	0.629297734597826
FBgn0031356	-0.10827977828856554	6.692473747371645	1.0403018163213087	0.3345145977248684	0.6293706579670308
FBgn0032907	0.15429676426635128	4.205433945170444	1.038890596040669	0.3348254453628313	0.6297262191630884
FBgn0086613	0.09583443286548594	6.526687120896135	1.0387219449101033	0.33486262266646866	0.6297262191630884
FBgn0037817	0.35113257444265145	1.3919144783995236	1.0378030863730119	0.3350652829385423	0.6299577339958017
FBgn0260011	-0.7770979116866766	2.8671017781828234	1.0362483285715798	0.3354086108703315	0.6304535460437113
FBgn0040766	-0.5106328699392583	0.3951058789297566	1.035392555489823	0.33559780961815344	0.63063728338496
FBgn0030242	-0.12919384670824796	3.8731878758073646	1.0350859544650668	0.33566563321980125	0.63063728338496
FBgn0052473	-0.08209416544197552	5.5276583411204125	1.0336614229790562	0.3359810234853435	0.6309593217038503
FBgn0032719	-0.2903441611135229	0.9167486555377327	1.0335920406046655	0.33599639596225994	0.6309593217038503
FBgn0035626	-0.31190596477425714	3.0159952270511257	1.0309349564317103	0.3365858932624197	0.631916474335017
FBgn0034494	0.1675421610519227	7.942155837038717	1.0305335538392566	0.3366750818835518	0.6319341013121229
FBgn0036987	-0.11701912440788886	3.818812742262172	1.029330100067029	0.33694269140103333	0.6322414601079023
FBgn0036763	-0.08475156524109334	5.338403525774866	1.0290126468457466	0.33701333566044805	0.6322414601079023
FBgn0035375	-0.09280300097316481	6.348506826416678	1.02848043083627	0.3371318215727984	0.6322414601079023
FBgn0028955	0.27959716797970136	2.0929259774940316	1.0283620385124974	0.3371581874019032	0.6322414601079023
FBgn0032521	0.08778129780668534	6.287878283340153	1.0277173441296636	0.33730181403446163	0.6323610476654596
FBgn0034718	-0.5112937235657372	5.329816730251076	1.0266550197955153	0.3375386804143222	0.6326122497273131
FBgn0053303	-0.10242431021373472	8.719370764318858	1.026400013239124	0.33759557612673635	0.6326122497273131
FBgn0034365	0.17758838878200384	4.921564625586634	1.0251575440556482	0.33787299401536725	0.6327628174213752
FBgn0259167	-0.24150764588866755	3.131801035770578	1.025108036013529	0.33788405519016695	0.6327628174213752
FBgn0050493	0.2168166638669664	3.055579800855818	1.024966679816204	0.3379156402165672	0.6327628174213752
FBgn0037379	0.09734682054535407	6.155970175988955	1.0227793910593506	0.33840493619312106	0.63352924106698
FBgn0033208	0.1492375113973895	4.238571239036084	1.021944630176417	0.3385919508128581	0.6336673388671219
FBgn0036300	0.1686119440601401	4.863130512950286	1.0215122331780997	0.33868888300034017	0.6336673388671219
FBgn0033363	-0.37210132252065076	2.5030474716655147	1.0213790029760446	0.33871875810386753	0.6336673388671219
FBgn0032330	-0.26542974520253837	4.793261745506665	1.0209856572853675	0.33880698361069816	0.6336826885245911
FBgn0030311	-0.1313445713407543	5.837438690987922	1.020528491634469	0.33890956674270395	0.6337248781665815
FBgn0039882	-0.11813199567419308	4.2641525126423785	1.0195572801265103	0.33912765031508113	0.6339829704544683
FBgn0259175	-0.1590486183772389	3.038488148607687	1.0160490999600955	0.339917153826537	0.6350911063007796
FBgn0031985	-0.0789699170281138	7.247901281374075	1.0160200685637144	0.3399236986934546	0.6350911063007796
FBgn0032821	-0.09232821627149276	7.55320859784971	1.0158546024825676	0.33996100512804706	0.6350911063007796
FBgn0086253	-0.14260239721688614	5.839878135714761	1.0144623401516755	0.34027515095333977	0.635429979107829
FBgn0033308	-0.24183633372418462	1.9691012365005716	1.0141781471968645	0.34033932872013883	0.635429979107829
FBgn0033160	-0.11216427439934783	7.036230286685411	1.0139842513304524	0.3403831255683054	0.635429979107829
FBgn0053506	0.14228059495274717	3.9242744744757188	1.0127803877039792	0.3406552408260321	0.6357880867549724
FBgn0032785	0.21260325435989297	4.113557973459565	1.0121606455751548	0.3407954510873126	0.6358999003676787
FBgn0035208	-0.22327423828399093	1.4736219489032003	1.0109630494083088	0.34106663957836714	0.6362559997222825
FBgn0002466	0.08351093618007868	7.509555900666713	1.0100736935081527	0.3412682378854587	0.636482142207948
FBgn0032791	0.19458523059663224	2.450883053687876	1.0086699278411992	0.34158680517771567	0.6368834952941783
FBgn0261243	-0.0882152926268485	8.331416640384592	1.0080224308934786	0.34173389665939446	0.6368834952941783
FBgn0035209	-0.13720671096283507	4.683374236916643	1.007761032111333	0.3417933053302952	0.6368834952941783
FBgn0002284	-0.11648161734484355	7.062538839403332	1.007708994596592	0.34180513385531736	0.6368834952941783
FBgn0034722	0.09890529242261731	6.1944267643043736	1.0067168925824852	0.34203076352652634	0.6371539911471564
FBgn0005655	-0.1323063470549877	7.634600331585147	1.004316077586794	0.34257769498625723	0.6380227579012632
FBgn0038926	-0.3233298341586135	0.8121614041536094	1.0027863954806924	0.3429268567490994	0.6385228729358378
FBgn0086367	-0.64603438183925	-0.049541801403527735	1.0017437903985484	0.3431651451854153	0.6387392547723585
FBgn0028382	0.136361311024128	4.386199284030965	1.0013008125022715	0.34326646337383443	0.6387392547723585
FBgn0031968	-0.31870238612728485	2.6059237014132974	1.0012195938759918	0.3432850446156279	0.6387392547723585
FBgn0034956	-0.22290810127777497	1.7674782162323865	1.0008178081725294	0.34337698755762763	0.6387602453532659
FBgn0032598	-0.3633334955162779	4.6772270951441435	1.0003834311502333	0.34347643010732515	0.6387951737951874
FBgn0035844	0.1916489584729682	1.715585715657394	0.9995127090260176	0.3436758958685343	0.6388373907885685
FBgn0031327	-0.42469387025064453	5.936432991582952	0.9994795562104585	0.3436834939768311	0.6388373907885685
FBgn0034946	-0.12557041830069904	5.809723114491201	0.998662077141845	0.3438709271713962	0.6388373907885685
FBgn0051472	-0.2585759612957362	2.289051586911217	0.9985993100731441	0.34388532486602974	0.6388373907885685
FBgn0034118	0.09943511913300565	5.794951922201416	0.9985244952111768	0.3439024873003747	0.6388373907885685
FBgn0033317	-0.08786048902173813	6.382316441328997	0.9980966854561418	0.34400065100402843	0.6388698769467405
FBgn0005630	-0.13335319240927257	9.861456766762863	0.9970109458610807	0.3442499697847179	0.6389805066138088
FBgn0033778	0.1786370331905298	2.3667528891697533	0.9968158315862049	0.3442948026905705	0.6389805066138088
FBgn0011837	-0.15108171633160003	7.759607688279995	0.995884385473684	0.3445089490455173	0.6389805066138088
FBgn0027583	-0.10942461574820436	6.138430765272741	0.9955624992505256	0.34458299955876204	0.6389805066138088
FBgn0034432	0.10572507122185408	6.8981411966056605	0.9954110290537942	0.34461785382214105	0.6389805066138088
FBgn0030344	0.12412407650317384	6.886591962578136	0.9953503818309996	0.3446318106208082	0.6389805066138088
FBgn0051710	0.19052953024827118	3.0772803090759906	0.994967431165571	0.34471995899487196	0.6389805066138088
FBgn0005640	-0.23482653275854845	6.995019475766651	0.9947511684556453	0.3447697537489469	0.6389805066138088
FBgn0034245	0.3400840842251105	5.067482122006486	0.9946787714776243	0.34478642565485607	0.6389805066138088
FBgn0039269	-0.11967042915564038	4.384951613071999	0.9934508212901233	0.3450693881311361	0.6392500660665312
FBgn0036913	-0.11872888562068012	7.215207375205853	0.9933063891042219	0.34510269325738263	0.6392500660665312
FBgn0040337	-0.15488439330221712	3.930844503259116	0.9928995354192417	0.345196537042478	0.6392500660665312
FBgn0035534	0.20455827967759296	3.109235870121668	0.9924603077589129	0.3452978911590854	0.6392500660665312
FBgn0026567	-0.09908909008970453	6.696071658141965	0.9919286418071386	0.3454206357244286	0.6392500660665312
FBgn0045823	0.13112192911596313	9.8661614075353	0.9912343789806036	0.34558101739968816	0.6392500660665312
FBgn0029944	0.1491366994958616	5.460681776948586	0.9908500449746414	0.3456698505327631	0.6392500660665312
FBgn0250838	0.08716687291346932	6.916272468234995	0.9907011634938454	0.34570427151137273	0.6392500660665312
FBgn0030082	0.08284244903285216	5.369675987609333	0.9906965560887965	0.34570533681260174	0.6392500660665312
FBgn0028694	-0.12843411045926273	7.018613330597596	0.9903472422154921	0.3457861177940794	0.6392500660665312
FBgn0051223	0.12484428410117603	3.8890934739655196	0.9902014729620242	0.3458198362203586	0.6392500660665312
FBgn0004655	-0.11862972791100375	7.348808084667002	0.9895574892621916	0.34596885763813345	0.6393762855627488
FBgn0039478	0.2323634773604291	1.4088045291129339	0.988613885174904	0.3461873873020219	0.6395003995332403
FBgn0030347	-0.1657077108863563	4.468291273209038	0.9876937516962039	0.34640068132332036	0.6395003995332403
FBgn0260397	0.10422497830027036	5.3506961033580485	0.9874111431345547	0.34646623183404834	0.6395003995332403
FBgn0261274	0.10135723047969823	6.056744101418443	0.9872460668931112	0.34650452958130995	0.6395003995332403
FBgn0017558	0.1430735199962594	5.656294319951195	0.9865905298918834	0.3466566772667036	0.6395003995332403
FBgn0260756	-0.23000131637318197	2.705008721483966	0.9865457400647016	0.34666707648539374	0.6395003995332403
FBgn0023524	-0.3916768589231471	0.8285052123909686	0.9862127839741767	0.3467443963234662	0.6395003995332403
FBgn0015399	-0.22130422048295698	8.684579299224534	0.9855407840768978	0.3469005287463781	0.6395003995332403
FBgn0036641	-0.267037614411102	4.18198925868381	0.9855316929441357	0.3469026417048202	0.6395003995332403
FBgn0039561	-0.09723843849441242	6.671331550104078	0.9850870222112293	0.3470060155905822	0.6395003995332403
FBgn0031452	0.19486868844984057	5.336110529055735	0.9844793888816574	0.34714734882531917	0.6395003995332403
FBgn0036764	-0.17405398117136908	8.20429311060131	0.9843973633796824	0.3471664342857492	0.6395003995332403
FBgn0012036	-0.09912625711406653	8.765329943278354	0.9841368448926121	0.34722706145990356	0.6395003995332403
FBgn0028419	0.09024513918765743	7.210923953293476	0.9840827886362635	0.34723964328531265	0.6395003995332403
FBgn0035480	0.18095012473705574	3.9062632883965387	0.984049704457679	0.34724734410821234	0.6395003995332403
FBgn0085412	-0.3068679895636658	2.3570871691058373	0.9825372342073732	0.34759966821412436	0.6400004121338412
FBgn0024832	-0.09003292898276762	6.7533206774795085	0.9814558873780918	0.34785189383660364	0.6403159338196337
FBgn0033376	0.10784929931606713	4.999568090605148	0.9794610746479648	0.3483179104547476	0.6408966939404795
FBgn0024836	-0.5672855343891824	0.5358174830249016	0.9794125635553926	0.34832925504733225	0.6408966939404795
FBgn0084001	0.3822408037831805	0.7561228500544338	0.9790149173719707	0.34842226783829255	0.6409189173081158
FBgn0037876	-0.18238213867820952	3.261966949524123	0.9777330965086934	0.34872235144301045	0.6410102120344168
FBgn0038395	0.2201448432976854	2.790803204881578	0.9772586476686801	0.348833522152004	0.6410102120344168
FBgn0038016	-0.08528192841536927	7.282798173584412	0.9771174891940693	0.3488666080797036	0.6410102120344168
FBgn0052112	0.15869739172252703	3.3534542143131727	0.9771097386090449	0.34886842486495007	0.6410102120344168
FBgn0035983	-0.11183241902709518	4.305382312529945	0.977056132224574	0.348880990924733	0.6410102120344168
FBgn0010520	0.21525397807302832	3.460924789388089	0.9767294967211061	0.34895757344113787	0.6410102120344168
FBgn0040551	0.3021292689088381	1.1369534845273734	0.9760964490878775	0.34910606910441233	0.6411342674484789
FBgn0028919	-0.16263924110379216	4.018983611345551	0.97527280357816	0.34929941648986107	0.6413293346592507
FBgn0036187	0.11213842100982868	4.886838270552127	0.9749541685149057	0.3493742580780411	0.6413293346592507
FBgn0034906	0.4313934901702552	0.36567791321286586	0.9729256793245	0.3498512809811596	0.6420561515851223
FBgn0039831	-0.15397580214824927	7.174700555505024	0.9709499006820056	0.35031685378931376	0.6427616230670935
FBgn0003890	-0.2377677775194427	7.048882370434388	0.9702838521401104	0.35047401236332587	0.6428482337174202
FBgn0035907	0.2029783529134874	2.8954219691271668	0.9698996961727182	0.3505647049202011	0.6428482337174202
FBgn0014023	-0.0848544247936135	5.471396604661138	0.9697180869262568	0.3506075920476749	0.6428482337174202
FBgn0034925	-0.1161278196009888	4.743079179342586	0.9685372000254758	0.35088665251906026	0.6432109725227866
FBgn0035763	0.07803349541819808	6.881963479435588	0.9680001723535828	0.3510136708221293	0.6432476535364368
FBgn0036186	0.13421037805764258	3.26483154433503	0.9675047706175485	0.3511309053178411	0.6432476535364368
FBgn0050390	-0.17494606290876397	3.825095726922485	0.9670319565661614	0.35124284972204156	0.6432476535364368
FBgn0028433	0.4229351195354986	2.939823294232613	0.966708918448375	0.35131936388445395	0.6432476535364368
FBgn0085459	0.2098908011371713	3.9934539190193665	0.9665895150637843	0.3513476519063601	0.6432476535364368
FBgn0051390	0.1179326357377602	4.1642398504781095	0.9663937714855942	0.3513940332363462	0.6432476535364368
FBgn0032647	0.3468284306337535	1.2613889499639455	0.9656068738171981	0.3515805815890094	0.6434277004234036
FBgn0032621	0.12433577875482826	6.7677484099173535	0.9649046884692392	0.3517471737587332	0.6434277004234036
FBgn0029873	-0.12708249118407058	6.227369518778519	0.9647234762457834	0.3517901853923395	0.6434277004234036
FBgn0261245	0.2978600967650501	0.4139492064132785	0.9645311647501424	0.35183584019090985	0.6434277004234036
FBgn0052483	-0.247480583516578	1.9608424634494144	0.9642666735680211	0.3518986450983408	0.6434277004234036
FBgn0086785	-0.10306745328896813	4.893818914401796	0.96382224842285	0.3520042145052713	0.6434721548169999
FBgn0029853	-0.09991590351560856	6.00381946046878	0.9632191162941206	0.35214756001428815	0.643493411110197
FBgn0033474	0.10739809669239742	6.318168402946066	0.9630583530344234	0.35218578327761974	0.643493411110197
FBgn0027525	-0.15098746014923348	8.06222486709658	0.9622911936967661	0.35236827043438157	0.643493411110197
FBgn0033316	0.07928182899907027	5.182546019287953	0.9622232460847444	0.35238444028956983	0.643493411110197
FBgn0034089	-0.09526571882539031	7.054385444741605	0.9617648424768946	0.3524935583729075	0.643493411110197
FBgn0036882	0.27647728527797366	1.3740167032497546	0.9616357621143643	0.35252429379761885	0.643493411110197
FBgn0026313	-0.0748657435084856	7.476509503755208	0.9613822963751373	0.3525846585183918	0.643493411110197
FBgn0001225	-0.4385529933274127	5.090594851471611	0.9607933157868898	0.3527249889612767	0.6436011952959332
FBgn0039172	0.11407830484873739	6.935753543181423	0.9601513069915205	0.3528780501862123	0.6437321537490476
FBgn0030989	-0.23952227214770486	0.8928307728663426	0.9584107890163099	0.35329351286431243	0.6440850815319975
FBgn0023215	-0.18843781209880656	6.328040891422066	0.9583161279033796	0.3533161297555075	0.6440850815319975
FBgn0036368	-0.18180198473910444	2.3702429382823893	0.9580664717663787	0.35337578932332914	0.6440850815319975
FBgn0014366	0.08358541517458509	5.559401595337526	0.957978342099849	0.35339685304413804	0.6440850815319975
FBgn0035287	0.2876090904706372	2.1935150789687126	0.9555219179048461	0.35398472472066744	0.6450080614502912
FBgn0038327	0.13635994505772636	4.6997165380414465	0.9550901275958362	0.3540882138823709	0.6450482092786968
FBgn0037963	0.11160419009028975	6.45476066428045	0.9543784953523783	0.3542588741045297	0.6452106771006832
FBgn0034913	-0.08385182898898529	5.595750776666425	0.9539488141033546	0.35436197855172324	0.6452500593587253
FBgn0036005	0.1102191398012022	3.878614946255047	0.9530476937427224	0.35457835523760384	0.6454956310635828
FBgn0036410	0.344967500944253	0.6702836607294317	0.952632861386785	0.3546780319525622	0.6455286911129258
FBgn0034029	0.17882942736344268	5.264728749107383	0.9521936522227833	0.3547836122775585	0.6455724783147945
FBgn0000996	0.10505718873440914	6.609359533084508	0.9516899877010566	0.3549047455197687	0.6456032907230744
FBgn0022029	0.10170333750524853	6.438540655180165	0.9514453793019215	0.3549635973997053	0.6456032907230744
FBgn0086129	0.12182752460785984	6.436458018934528	0.950779195288913	0.35512395387904194	0.645746633930685
FBgn0028473	-0.2090384452698736	10.811258495583496	0.9498417791766584	0.35534978450767596	0.6458370614973767
FBgn0250786	-0.10739884468938514	7.924044631711141	0.9495098129401474	0.35542980991896556	0.6458370614973767
FBgn0050502	-0.16993026595614064	2.460578184908682	0.9494079296448799	0.3554543758897474	0.6458370614973767
FBgn0027342	-0.11633203132427224	4.7223583039092745	0.9492191316785168	0.35549990542581955	0.6458370614973767
FBgn0085379	-0.42991235033827757	1.14292349235558	0.9476172315210927	0.35588656766340643	0.6463806871189501
FBgn0035688	0.08562348242564492	7.229262528339322	0.9473034121633588	0.35596239127740137	0.6463806871189501
FBgn0259676	-0.1380049593514513	4.963796794968316	0.9462116985657074	0.3562263573122595	0.6467117202099456
FBgn0033478	-0.254242027909242	2.213532340986416	0.9457856159595446	0.35632946069609417	0.6467506301288952
FBgn0052613	0.5836566105881706	2.1932482668050413	0.9442314049412159	0.3567059327609685	0.6470997399433802
FBgn0032290	0.11257449862932568	4.452802680105946	0.9441595200756856	0.3567233598403149	0.6470997399433802
FBgn0029688	-0.0913994156642538	8.166986302064908	0.943979745106109	0.35676694842692236	0.6470997399433802
FBgn0086451	0.1242638938089376	7.021031446439876	0.9427516517177984	0.3570649308869729	0.6474919138296172
FBgn0029975	-0.15301892363761227	7.78431279527529	0.9420658016357863	0.3572315089719985	0.6475383798667692
FBgn0001086	0.0742749436520081	6.5228167004934505	0.9419728441212529	0.3572540954208757	0.6475383798667692
FBgn0010223	0.4423495020998098	2.4492696032797325	0.9412530166073697	0.3574290697650946	0.6477072776818728
FBgn0037751	-0.15243363491843245	3.8761661528610087	0.9403510072274943	0.35764851250524354	0.6479459950113461
FBgn0039349	-0.08748594999315361	4.965781766352727	0.9400390807902846	0.3577244462924113	0.6479459950113461
FBgn0032679	0.0772402014998523	7.991600438396968	0.9383648808046401	0.3581324242754126	0.6481803905235386
FBgn0054056	0.3055527983510676	2.6327702235596613	0.9383320819371219	0.3581404239451873	0.6481803905235386
FBgn0002922	-0.5461651576261655	0.5796264287549363	0.9383252788561209	0.3581420832560709	0.6481803905235386
FBgn0031673	-0.07781967677162034	7.0805663439035955	0.938164675008744	0.35818125886235697	0.6481803905235386
FBgn0038530	0.37803224130273244	1.4547579175881453	0.9376587572821496	0.35830470845135576	0.6482556514110775
FBgn0037566	0.10003941334738636	5.262584399421021	0.9352699454647198	0.3588884807737015	0.6490476934077293
FBgn0000426	0.1372299405325866	5.823248543704532	0.935196678073458	0.3589064085657844	0.6490476934077293
FBgn0020416	0.1515094076854993	9.458874969324485	0.9348555918717552	0.3589898868711693	0.6490504370166186
FBgn0024984	-0.47500892196724126	3.3018873036891283	0.933450995061595	0.3593339632013941	0.6495242306760648
FBgn0039844	0.21206888286205156	5.560915139120767	0.9326874551118096	0.35952121412425897	0.6495936177687794
FBgn0010435	0.18107824930244315	2.3637588549003214	0.9326255206439866	0.3595364094810658	0.6495936177687794
FBgn0083068	0.37297148663508134	0.2653531733858685	0.9304313830537325	0.3600753637631908	0.6503406388567422
FBgn0050389	-0.11959957068260235	7.898984332531679	0.9302738030121236	0.3601141181193098	0.6503406388567422
FBgn0005649	-0.0900667394223585	7.65889123247263	0.9294642303665938	0.36031332017103535	0.6505520251788484
FBgn0022772	-0.10462759476266133	5.139473040854013	0.9279021916304854	0.3606981478178142	0.6510168587545377
FBgn0039862	-0.25517657684020784	1.3423052389501369	0.9277519658670382	0.3607351908340588	0.6510168587545377
FBgn0027554	-0.09506479652886214	6.428897450677963	0.9257388905713284	0.36123214000258386	0.6517651667077834
FBgn0260945	-0.12794371277966413	6.822533461326231	0.9250280306180049	0.3614078729557598	0.6519337006689435
FBgn0038065	0.10432959527845932	7.5143039406242975	0.9244626922863602	0.36154772440911576	0.6520374469587309
FBgn0037076	0.12157406080355304	3.7441081162870216	0.9204514761309185	0.36254238255306726	0.6536824060650591
FBgn0058006	0.16492754036681043	2.866761185501347	0.919332218664187	0.36282066992067474	0.653958173947252
FBgn0051347	0.2838147310313816	0.6318559712707736	0.919172173667838	0.36286048949668204	0.653958173947252
FBgn0037700	0.13249532630925692	5.958312053655823	0.9187495417094126	0.3629656734482938	0.6539989005772556
FBgn0040890	-0.14166002668741293	3.90627178046759	0.9178902979674498	0.36317966438152005	0.654098940701354
FBgn0029710	0.28399687301523774	1.3896640443074324	0.917863294888252	0.36318639250711626	0.654098940701354
FBgn0032264	0.11041046915267987	6.711170435429549	0.9174176028174542	0.3632974693135357	0.6541502181659593
FBgn0028402	-0.08297715982060493	4.755485320981735	0.9160935506718717	0.363627760411663	0.6545585011798333
FBgn0260941	0.08800386259471321	6.54572948968382	0.915846127755296	0.363689532162049	0.6545585011798333
FBgn0035517	-0.19405860220121945	4.628398404978457	0.9144910586836981	0.3640281243897252	0.6547815921075975
FBgn0030592	0.532549785427502	0.3165004245157559	0.9142794567317928	0.36408104108066586	0.6547815921075975
FBgn0035678	0.20192776089967493	3.0198112478110684	0.9140784550137863	0.3641313178036858	0.6547815921075975
FBgn0029523	-0.27015079592261626	0.6883264958689065	0.9140268530807136	0.36414422675108715	0.6547815921075975
FBgn0002715	0.17244046577522765	3.816037063074098	0.9133199189192664	0.36432114679566674	0.6549510014698944
FBgn0053324	-0.12069100718293989	5.168972965921219	0.9123976411688137	0.3645521574164535	0.6551043885324459
FBgn0039846	-0.11226494943620821	5.540055156784934	0.9119365976698756	0.36466772291934935	0.6551043885324459
FBgn0034065	0.12876343454709951	3.5342336713755462	0.9119063647642185	0.36467530308142926	0.6551043885324459
FBgn0030573	0.22024920267991777	1.6209415100479423	0.9116588436637608	0.36473737202166356	0.6551043885324459
FBgn0035807	-0.07853369998259196	5.862222999152643	0.9108209738522509	0.36494759822808387	0.6553333402195457
FBgn0015359	-0.08932284041717463	5.7526756427040375	0.9096584058730532	0.36523960056671423	0.6557089995211539
FBgn0260944	0.142520375014216	5.758811861770786	0.908081622503129	0.3656362137856536	0.6560315277295067
FBgn0003525	0.23083233519449772	6.79294851022003	0.9078646297526045	0.3656908463085192	0.6560315277295067
FBgn0259736	-0.20154854576677658	4.217759626461702	0.9076449000701665	0.3657461806629638	0.6560315277295067
FBgn0031055	-0.21491451620076157	7.877465709112594	0.9067686296303888	0.3659669788716652	0.6560315277295067
FBgn0036714	0.09604344690688296	4.9997108271786335	0.9065633172104111	0.3660187420105636	0.6560315277295067
FBgn0086130	-0.10688159654280724	4.542679457934679	0.9064525309620979	0.3660466779794225	0.6560315277295067
FBgn0029713	-0.12933673180945168	5.424900909203786	0.9063762029646342	0.3660659268242259	0.6560315277295067
FBgn0085376	-0.385295058618415	4.556834402432096	0.9061692490720884	0.36611812548819633	0.6560315277295067
FBgn0038951	-0.19980534549782616	3.2756410087172805	0.9059840844591402	0.3661648380558681	0.6560315277295067
FBgn0034191	0.15091448858243134	3.4280472568669884	0.9051047227158987	0.36638680465146156	0.6561725933098199
FBgn0030217	-0.1413204280259232	3.169999084313753	0.9046985332055354	0.36648940382134265	0.6561725933098199
FBgn0037703	0.10029892287103706	5.201898897157741	0.9043755046679997	0.3665710288756915	0.6561725933098199
FBgn0041180	0.16189788972917418	9.484505837939524	0.9043597280290999	0.3665750161387351	0.6561725933098199
FBgn0022936	0.1052395610073866	4.455405744176327	0.9038421985449641	0.3667058493521963	0.6561967971792699
FBgn0011236	-0.1392203435640102	7.377860325575953	0.9036507554479973	0.36675426497227537	0.6561967971792699
FBgn0260990	-0.102862249200734	8.306343958859168	0.9017063979000994	0.36724654582910066	0.656929161152168
FBgn0032698	0.17587787776593566	5.037644009762358	0.9013674774984695	0.36733245896713806	0.6569334793522724
FBgn0052984	0.16926199087629712	3.2608768477140604	0.9002726968864522	0.36761018651345256	0.6569334793522724
FBgn0037466	0.09792774113639609	5.4342121042287905	0.9001823039913975	0.3676331320906774	0.6569334793522724
FBgn0052313	0.6366178184777925	0.25029594700123875	0.900139665113062	0.36764395642251835	0.6569334793522724
FBgn0042127	-0.33543310849617397	0.6733469207544117	0.8996914059121699	0.3677577814077836	0.6569334793522724
FBgn0260861	0.13796539086884274	4.125834882386518	0.8995639467508811	0.3677901565775883	0.6569334793522724
FBgn0039613	0.18735706386148795	7.838257512841793	0.8994084623724447	0.36782965620002217	0.6569334793522724
FBgn0037533	-0.07200827311751724	8.430992884101231	0.8981431003169947	0.3681513542728778	0.6571995318449476
FBgn0014930	-0.11666592534377954	4.5443697966598355	0.8973065811351684	0.3683642633373976	0.6571995318449476
FBgn0052056	-0.17847478808515257	6.634371596401936	0.897067480572367	0.36842515347456273	0.6571995318449476
